Country Name,Country Code,Series Name,Series Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Eswatini,SWZ,""Inflation, GDP deflator (annual %)"",NY.GDP.DEFL.KD.ZG,10.2889454822052,4.2137318840232,13.5702783875818,10.4461251876848,10.5599584961412,13.5877053732983,8.20953778308559,3.51034453345262,15.1796855611054,4.73692143521384,11.0649666289942,5.9873722723693,13.9165769085523,1.11311695570319,24.1326094906132,2.89173725080846,30.3849073796422,8.77775047847651,11.1882501385417,17.3897594883067,10.9704267437488,16.6493806511786,7.68236513309029,11.3448411809325,7.40527799272625,5.37005904671244,25.342941717642,8.94261935672024,8.91492825674993,6.00549567737518,3.87128784547623,6.55682311577613,4.04116194744795,5.01429789090137,10.4255760885952,9.76992430013273,3.19717545893681,5.34094513529033,8.74837350194572,2.38017574836624,6.31006367634119,5.72703207972572,6.51814335933494,5.89607425928853,3.50177180405096,2.54846036774322,4.86403113991642,0.167992453327443,9.76589853061334,1.62022800466512"
"Eswatini,SWZ,""Inflation, consumer prices (annual %)"",FP.CPI.TOTL.ZG,19.2877754456961,12.0457419321678,6.53091265949243,20.80512182762,8.51761476291623,16.4535169700762,18.6839754034956,20.0557966522539,10.8074213418412,11.5675243834069,12.9397266412726,20.4626334519576,13.7370753323486,13.3766233766228,20.3945622781115,7.54616477272771,13.0922899124981,8.93430656934288,7.55829536317337,12.0234238724148,13.7693248804359,12.2885912601426,6.42521330315218,7.12532722513057,8.10996563573863,6.08886063431493,12.2085358545844,5.94210982281648,12.0197154699232,7.28999999999999,3.44533507316614,4.77400404553712,5.30463946338728,8.07608827861589,12.6574601863915,7.44823423445754,4.50923691774369,6.10742714590251,8.93964682788212,5.62130623468948,5.68134885776447,4.95124493704919,7.8472745908568,6.22137528933118,4.81506167461513,2.59801620311077,..,..,..,.."
Eswatini,SWZ,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.57,..,..,..,..,..,..,..,..,..,..,66.18,..
Ethiopia,ETH,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.3182460672537,8.30218871752089,8.9554736783348,9.24959184376664,9.01378857603043,11.1344515039567,11.1092075124974,10.2504816780532,9.19304684825909,9.12947548364366,8.83582452665546,7.36173291765571,6.31836206655394
Ethiopia,ETH,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.232935411689,45.3979041835072,41.4717870807625,40.7410841498626,39.6561241449515,34.8990528009428,31.1036313022906,31.199374943469,28.8153010070423,24.006113643482,24.3450393271265,26.5955012290858,20.5854115676722
Ethiopia,ETH,Consumer price index (2010 = 100),FP.CPI.TOTL,5.83734130813998,6.21969325707011,7.99465935630352,9.32634092509597,10.660764460047,12.3699233712523,12.9244098629424,13.7174474112207,14.5254134419798,14.4273119857632,15.6416983351498,18.6237388739894,16.7969800804951,16.3890364473331,17.549497462091,18.9213945346706,19.8963158387465,27.0037968083683,29.8466063984725,30.9040913504875,33.250909727143,36.5833735422195,33.4795491518932,34.2814545208008,34.5882055565684,37.3350101368159,37.5823389390627,34.4863642850551,34.7191779720784,39.4666940620304,40.7798971892674,44.8456412087524,50.3614202259554,59.0439309386504,85.2338619143604,92.4647993652397,100,133.249959882334,164.697506969423,176.99056500687,189.185249477272,207.288195981494,221.027534076201,244.649000887414,278.49138441874,322.519847925871,388.173106848802,492.356913864236,659.216079717136,858.423451765946
"Ethiopia,ETH,""Inflation, GDP deflator (annual %)"",NY.GDP.DEFL.KD.ZG,7.39299890729632,-1.2342925267514,7.85249113974946,11.2882834007546,3.58654676633934,10.7131309281984,0.0490553737813855,2.56587809392698,4.27053150514401,2.70287832316373,-2.73397994496814,31.7877631815803,-5.27315545606365,-6.11949199614268,3.10550371429636,5.58473189935049,3.27137461018934,19.0842902283411,15.5322258683715,13.3768642296366,2.93108171424225,12.706369018741,0.239138038731895,0.20665555091621,-0.150146937642802,2.22272309261969,6.79999995365581,-5.7553353403771,-3.62143421303298,12.7679783276093,3.91136245621962,9.87551191119556,11.5523498044968,17.2205794805554,30.3116730814218,24.1464152909465,1.44457231740674,20.061875081957,33.5414050179965,4.90197929907841,10.9817882908686,10.8365427789744,10.3979255406466,6.67685508319342,12.3822948123876,12.8603968185939,18.2545902876571,21.7632640675501,34.6673530169267,33.0206928816945"
"Ethiopia,ETH,""Inflation, consumer prices (annual %)"",FP.CPI.TOTL.ZG,8.59215597391085,6.55010438394199,28.5378398237849,16.6571395908503,14.3081144649155,16.0322359396519,4.48253780600435,6.13596718680434,5.89006107723961,-0.675378064854718,8.41727378312053,19.0646851444406,-9.80876507050661,-2.42867248283368,7.08071532141089,7.81730118223048,5.15248124174767,35.7225982298715,10.5274440119592,3.54306596166032,7.59387600185337,10.0221733553239,-8.48424868948825,2.39520958083829,0.894801693964107,7.94144864137325,0.662458109266482,-8.23784453391137,0.675089102170801,13.6740452028272,3.32737047894847,9.96997123512892,12.2994763114825,17.2404008340898,44.3566858766952,8.48364404530282,8.14926402965082,33.2499598823344,23.600417677317,7.46402192944517,6.89001951597192,9.56889955968623,6.62813337230924,10.6871150284238,13.8330356586661,15.8096321719344,20.3563468559061,26.8395221557722,33.8898797100898,30.2188278135278"
Ethiopia,ETH,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.79,..,..,34.83,..,..,..,..,46.48,..
Faroe Islands,FRO,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.1664933064963,25.8967840345748,25.6272027453163,25.5232118632659,26.6229573337307,28.9439374185137,29.3945728331978,30.2729081777694,27.6729979081067,28.2472963739604,31.3856479986135,33.4774025298768,32.8826767930945,32.5959294114149,31.7514847611935,30.400105900652,28.8624746251865,28.2577813709072,27.6578555512139,27.5661940336433,28.4050499632477,27.6094430648189,29.5556583367204,28.8268815944237,27.335221982289,27.3225038353956
Faroe Islands,FRO,Trade (% of GDP),NE.TRD.GNFS.ZS,93.6129408821813,85.3447616132242,86.9051987767584,84.90349154653,80.2588996763754,79.4948938514344,81.2927373497445,83.4584615384615,79.2594594594595,84.5640449438202,99.7166817769719,93.9182247791247,87.9978471474704,93.1398416886544,85.8588957055215,79.887041104487,78.8765556676757,81.6540577716644,84.8611363223816,72.6996351844345,75.7563199336925,75.7029702970297,98.7626350644824,97.6325604021404,91.609818039364,100.491928308123,110.545353366722,104.903331365787,98.6231560125168,108.259300809557,93.4144311539504,100.96086420923,97.3947177610908,99.5067894980719,103.496222535589,96.8608080332117,97.1839685226701,105.846453473678,117.158504925495,114.062282820929,106.142539193387,105.610671594387,104.552703002397,107.238400162626,106.874168106959,108.623704975373,96.2241937518396,104.473032035173,124.535531033936,114.33787884979
Faroe Islands,FRO,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Faroe Islands,FRO,""Inflation, GDP deflator (annual %)"",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.59447437718794,6.94863066561592,-0.952002297174914,-2.40012352793522,1.51621182344519,2.67172494481022,4.87854955309814,7.86638738548197,0.375894775177869,-0.425379106897282,3.49989705671146,-0.111554948657087,2.02544410571137,5.77914288280571,4.0731868743961"
"Faroe Islands,FRO,""Inflation, consumer prices (annual %)"",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.."
Faroe Islands,FRO,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,15.9307699572258,16.3894886363636,18.3004311119095,20.2756942500705,19.1996393005567,19.173807353388,17.2785113224328,17.4105924105924,16.5910808767952,17.3227861702728,17.495505050505,17.5004407443683,18.0074678707885,18.4949058473736,16.3542329130972,16.111083041611,15.8710498125335,16.8180010604454,17.4333992997412,15.9329855011667,17.296979536993,17.5013290802764,16.9560011972463,16.7660276987985,15.7443907012422,15.9376587301587,18.5725069005013,17.1785628940644,15.6259271088892,16.9148978730373,14.9772142235141,17.3220259537126,18.7285126575544,18.9384731816098,19.999623054461,20.1527986654744,18.9410512192669,19.2805276055555,20.3918840213059,21.2424352975768,23.6332493026489,23.6071788405904,20.5088755278075,..
Fiji,FJI,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,100.466900430324,100.473295454545,92.8607867792348,92.6457632073399,86.7246922292794,89.0458827104224,81.1384004925771,87.3737373737374,107.671957671958,123.024900828203,129.5,117.815866797258,106.790552275096,111.781962338949,115.843028693277,114.143419105706,121.726031065881,119.697773064687,119.369767087837,122.802233816628,135.895641463483,129.997341839447,126.052579068143,128.975969916537,125.121987598815,117.740079365079,118.048331674709,110.389514898623,130.997847976458,108.869117411674,121.227903395671,124.476125636503,125.285791685112,126.348386724849,110.812305548779,101.189048565576,97.1744907814101,97.0216625877761,103.235419995391,107.411463822998,72.3435754996883,81.7252089564687,117.506559364173,..
Fiji,FJI,Consumer price index (2010 = 100),FP.CPI.TOTL,14.6646470535928,16.5805657377192,18.4761283748328,19.7706221793167,20.9782258201626,22.6159451949814,25.8936457279221,28.7887279697501,30.8130237559717,32.8787855639239,34.6184736558745,36.1489468201931,36.7992094332355,38.8834337684619,43.4554750124995,46.1450882081028,49.9250037293591,53.1688037424213,55.7650485068223,58.6685055287275,59.1476316572123,60.4285606945894,62.271729576617,64.3691286492691,68.0456883290689,69.3852858719753,70.1430874017209,73.1400702258138,73.6974210283365,76.7726285264673,78.9433632310302,80.8109773236947,82.8238465522673,86.8024609806497,93.5142690772612,96.4422341239479,100,107.278117827085,110.9506503443,114.18324407039,114.776205049732,116.354246365723,120.849273144606,124.894797245601,129.992348890589,132.297245600612,128.863810252487,129.064651874522,134.898622800306,137.796480489671
"Fiji,FJI,""Inflation, GDP deflator (annual %)"",NY.GDP.DEFL.KD.ZG,29.6457126685503,24.3186486213662,7.91144720521548,-0.0320297478968712,4.43188462988928,8.1413503017649,17.3117044849994,0.959090008847639,12.1398728842098,6.81675534807442,3.00749629592522,8.21525467770266,3.05129777894703,7.3400103804891,7.32801562142799,2.84829647736035,6.67946936480652,5.9931316401638,6.30667197803403,7.23734503815423,0.828038046046402,1.1304145642476,2.86844229991495,3.2900559949147,7.44795342675249,6.73182094422087,-4.71987387917059,3.24539621003876,3.2664474825379,7.70277935731754,2.19400859215372,6.64518598144788,3.74675881881485,3.02445641038638,2.15811881653597,1.39069502079087,4.22978499907929,9.39134051859072,3.57651352093811,3.62129654202479,12.505405677962,2.53089897431484,2.6333258273187,1.69845734775171,1.42571827219933,1.54802217867768,-1.48397938044806,-2.51306312524909,2.44798502613514,4.09957635834306"
"Fiji,FJI,""Inflation, consumer prices (annual %)"",FP.CPI.TOTL.ZG,14.4984695078882,13.0648809829824,11.4324364264689,7.00630444983929,6.108071005015,7.80675824952114,14.4928744064522,11.1806667637621,7.03155689389481,6.70418399801423,5.29121761072427,4.42097239621915,1.79884248433802,5.66377475855222,11.7583268783888,6.18935403382355,8.19137132040974,6.49734555984545,4.88302271568611,5.20658925195765,0.816666666667029,2.16564721441535,3.05016181229799,3.36814006437941,5.7116816041312,1.96867366000919,1.09216459977388,4.27267024465105,0.762032085561193,4.17274777763036,2.827485193912,2.36576453830435,2.49083638787079,4.80370641306989,7.73227857918417,3.13103559015965,3.68901229670766,7.27811782708494,3.4233752340198,2.91354193604001,0.519306474579194,1.37488542621438,3.86322538221269,3.3475783475784,4.08147637644526,1.77310182460282,-2.5952432588738,0.155855722131516,4.52019266394958,2.14817440623896"
Fiji,FJI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,15.0359479293446,16.9133353417775,17.8919468211055,18.3749392255051,18.0602708227987,17.5958665080083,17.7064765300059,18.3468642442395,18.4637315386053,18.7950393832747,18.9532577373601,19.7114641477029,19.9358606165039,20.3208556149733,19.6117795825783,19.4198611952117,20.8686953080339,23.9101170135653,24.2693369188309,23.3278822567457,22.4212872051718,21.9158185548581,22.1824529060474,21.3201040049113,20.5819099733457,20.2643275959902,19.7454284164064,19.9276690200743,20.6339261654541,21.1015463305957,21.1867129475057,21.4142567378815,21.3252266271744,20.7683137405845,21.5662048977365,24.0691116185655,23.6857350901157,23.4018871265589,24.1763067801854,24.6357440158823,24.6314153166064,24.5228172337672,23.868772512134,22.9490979324095,23.0551303335418,23.318575537276,24.4205476612504,24.7953884002508,24.1500202912928,25.5755158788234
Finland,FIN,Trade (% of GDP),NE.TRD.GNFS.ZS,55.2099914328027,50.3280867024948,49.2636918572016,52.3853133145153,52.6212474107045,58.1083514106671,62.9411764705882,61.6063687238906,57.5902037764068,57.4388302329479,56.6183900303132,55.3267496779734,49.9968089858957,49.4947853576388,48.1664472226205,47.8829940844939,45.8390132360055,43.4814124469297,50.2394263203831,58.2315150099287,62.4991726055204,64.1355353769273,65.7903252694235,68.2478061464014,66.9910571198446,66.254492150558,74.9255788717317,70.2841376639721,69.3209377526273,68.0715029595159,70.967802899062,76.5889740444293,82.0005669294983,82.8631608209175,86.1896598765527,70.1279335295898,75.4612085231229,78.7159444486606,79.4303765882482,77.485171771574,74.6277719754196,71.9618253787014,71.7222101178859,75.9387822310041,79.1436148422846,80.5641502947367,72.1845955995888,79.7892781913782,94.132058739535,85.3336748134055
Finland,FIN,Consumer price index (2010 = 100),FP.CPI.TOTL,19.373402085226,22.8240756883698,26.0976628138923,29.1754507271303,31.450946460926,33.7993765286713,37.7182855457779,41.9826231224958,46.006627173005,49.8556762206601,53.3793041034978,56.1526909465487,57.7999746108807,60.1773042488841,63.2378789847812,67.407095306877,71.5523386575596,74.6363967875094,76.8152744292348,78.4980306932004,79.3525263252546,79.9803947839413,80.4836268195482,81.4434414213163,82.5832210342597,83.5430292896546,86.0844924575984,88.3041301344494,89.6915824008834,90.4785725679397,90.6478765787804,91.2134055202458,92.6424129317036,94.9683541727377,98.8297233440041,98.8297224373794,100,103.416807542552,106.321099212145,107.892829303649,109.016205355146,108.789529224042,109.177564613377,110.000779878603,111.192991413593,112.331712088838,112.658096995756,115.130462665656,123.331790076698,131.040820253141
"Finland,FIN,""Inflation, GDP deflator (annual %)"",NY.GDP.DEFL.KD.ZG,22.0714029293236,13.5679941223164,13.1246772091946,9.41866097773321,7.45419243297079,8.30497942450263,9.63558475499855,11.6354561628355,9.06356491127451,8.1953419424454,8.45394099682667,5.22487167918457,4.75828759308494,4.29236891626992,7.6841988693039,6.53423246129152,5.19722514481586,1.51635684828581,0.893691971646305,1.76544118292692,1.84497601650619,4.20145575362174,-0.0813569405569581,2.0855227646978,3.10399474147719,0.931413214333105,1.6373922792211,3.30463098190734,0.943133381955889,0.189983210669325,0.602239824535914,0.929374203846905,0.920180249520939,2.75439823049277,3.03758643288272,1.77522532415489,0.348873130171754,2.60092822778056,2.9453461844269,2.56139416275289,1.64467040761917,1.63270263049233,0.055195317210746,0.836045810858835,1.98705887836203,1.48185905545748,1.63841612956087,2.43461236911682,5.44943422380896,3.91351734729513"
"Finland,FIN,""Inflation, consumer prices (annual %)"",FP.CPI.TOTL.ZG,16.9363999989274,17.8113972340213,14.3426930852257,11.7933469184054,7.79935074552145,7.46696151310738,11.5946192492107,11.3057566509548,9.58492764677445,8.3662926064564,7.06765638328172,5.19562195429435,2.93357920442327,4.11302886205058,5.08592861394881,6.59290980189131,6.1495653117985,4.31021289843465,2.91932319285011,2.19065319556437,1.08855677589405,0.791239406938498,0.629194238120966,1.19255883425839,1.3994737857984,1.16223155669444,3.04210080667795,2.57844080098896,1.5712201278938,0.877440386254785,0.187120559084418,0.623874450025191,1.56666380704386,2.5106656524034,4.06595355358379,-9.17360384430342E-07,1.18413523154646,3.41680754255211,2.80833622561574,1.4782861568881,1.04119621178439,-0.207928839905268,0.356684500891695,0.754015047084346,1.08382098409305,1.02409392963431,0.290554555653239,2.19457432340007,7.12350773301402,6.25064322154763"
Finland,FIN,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.65,..,..,100,..,..,99.79,..,..,..,99.53,..,..
French Polynesia,PYF,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.3260491708305,17.3520667477521,17.6699973415657,18.3337960765434,18.9861740174984,19.3024763512058,19.3030424699419,21.2857034915844,21.7597095847878,19.4582375831156,..,..,..,..,31.7733936135609,31.7458555821875,32.0132664813516,32.6265998214313,33.166769326898,33.4321389654977,33.8535820449328,33.0228555758338,32.3288945145499,31.3869550976386,31.0890833292599,31.1774195181382,31.2555278767273,30.7248836166431,30.6497192744132,32.5616899764402,32.9101112368206,31.6907011813918,..
French Polynesia,PYF,Trade (% of GDP),NE.TRD.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.0868109831146,25.4283058428538,25.9394872099636,27.1901234146028,26.7832819250945,28.3722706445301,28.994505833521,31.7457142873678,28.3786554614037,27.9447311178519,..,..,..,..,58.8757396449704,56.6132574828647,57.455468093766,58.0396477672874,51.6750777052154,54.0438821122259,56.2319854247632,57.8806819793666,56.0619675585513,56.2324578944225,55.6304686354336,53.6164949427793,54.5776905038178,65.0146628512067,63.3061124024003,46.4436864119656,51.6376084244727,67.2309662556929,..
French Polynesia,PYF,Consumer price index (2010 = 100),FP.CPI.TOTL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"French Polynesia,PYF,""Inflation, GDP deflator (annual %)"",NY.GDP.DEFL.KD.ZG,17.8520661183587,16.3827458524667,9.30693353403858,9.09961223187695,5.95966963273848,9.60157930848604,7.41573142573885,17.1672183106717,19.0219329089045,17.6480229558757,15.6285981882894,13.669781865706,3.68557738747803,3.74651809381791,4.55250097556372,5.15711856377685,3.59871263211701,2.66803918686558,3.6943538228855,3.44736980312632,3.39709960718058,2.79722250633534,2.65925391091335,3.18143347196443,3.0593771199779,2.66868197482361,2.85720915835998,2.72943890799586,4.21491436348742,1.71726805884683,1.69146020964075,2.20077195397286,1.18694415765546,1.62404031539968,0.279672532219806,1.586850062683,-0.287103184096253,0.0398540381661689,0.346766937067926,2.09042696818406,1.36123772707739,1.9600633571178,1.06284877515266,-0.379454943329449,-1.20319688581242,0.822431269471167,1.65824532511503,0.198829632204649,1.79361104875255,.."
"French Polynesia,PYF,""Inflation, consumer prices (annual %)"",FP.CPI.TOTL.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.."
French Polynesia,PYF,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,9.2547726661286,12.2188581314879,10.5687665136977,18.0962039988409,13.6869473293769,12.0849968973007,13.2271621322716,14.2448785135779,15.7120026915636,17.2018881064768,18.2752859529623,20.4131956014662,25.7826418936116,24.5564229825832,19.7881096001011,14.1744664919506,13.4024435394298,14.2702307635279,15.4953183900126,15.3023176817956,11.987643363252,11.7566055268261,11.2413828618511,10.8005532147567,15.4669187145558,11.7798676419366,9.56008536112189,15.998165819885,16.4641462545454,16.2000468191077,15.0071555267903,12.5353209029089,13.3398030396994,13.674128951407,12.4304841794361,16.1236287283484,13.4869443832076,12.7937160493487,14.0308076101756,14.4562195996819,14.8494691273466,14.816398045437,14.6412017071143,13.2317051644466,10.5658037085265,10.9934292922959,13.1475545987895,11.8172640051888,10.8069715659767,11.4661196911922
Gabon,GAB,Trade (% of GDP),NE.TRD.GNFS.ZS,100.807102502018,97.4264705882353,91.6840495063274,102.854245146334,108.679525222552,95.8889233633261,96.3503649635037,104.059075750357,101.261670451678,104.867290876731,99.2931499807223,119.853382205931,89.8956477475185,87.9144276143595,78.5220207494277,86.9936353425683,76.8974453905961,80.5349385481311,79.868842088552,83.3430365420292,99.9266868001633,95.1346961861668,95.6709008514144,98.5362645138464,95.9747826086956,97.7314524555904,101.701928939637,83.6386132424108,84.7590815376223,80.3026082056312,81.7675371418698,83.9495998399241,88.6494092562519,85.1324791636578,88.9988725945748,83.5045774235636,89.1576627248353,90.4983773331323,92.3428089420545,90.6350361478645,73.5203290162438,73.9497814588281,70.1333810645308,75.0687404456638,77.0365976973024,73.4280894486644,70.1140546466314,85.3483122054007,92.0630888500131,91.4786667108597
Gabon,GAB,Consumer price index (2010 = 100),FP.CPI.TOTL,15.6342236479548,20.0826203342842,24.1335990410691,27.47672252124,30.4343633959268,32.8547165686165,36.9091066259084,40.122598787444,46.8173741239936,51.8136946826807,54.8484967998092,58.882563028675,62.5835412202951,61.9913847096359,56.5509467679544,60.362954305323,65.0261868267643,57.4271533548204,51.946929897579,52.2241948471014,71.0856133709942,77.9429091303675,78.4804762127003,81.5988587539897,82.7810128713628,81.1778724846929,81.5877558194148,83.3317924353412,83.3623609445929,85.2258040938075,85.5737003494262,88.7470584040505,87.4962561506103,91.8975968052488,96.7353633316694,98.5595093774516,100,101.263317078374,103.94924381854,104.474645977231,109.374984864148,109.004427677729,111.300831725277,114.252447232406,119.678371953152,122.627926286455,124.286789179276,125.637671569116,130.953713012953,135.70604334892
"Gabon,GAB,""Inflation, GDP deflator (annual %)"",NY.GDP.DEFL.KD.ZG,65.4104680346323,4.3722451913092,14.6649351885911,9.7956800306458,2.8590740843683,18.9830160347647,36.7811019659279,10.4420666998509,16.9036292452086,2.92484211564717,12.0102171085344,-1.27605176980616,-20.8098140654884,0.993283233261138,2.61513440157093,7.72802479114524,15.3581413902885,-11.3661025319168,0.213866958889213,-0.509480779167674,46.5514429443013,1.33911548793357,13.5626767433953,0.946536838356195,-17.7864014784402,19.191335888387,28.0893435970034,-0.168658932431669,0.855807814236272,-0.217120395730603,7.7652785346058,20.0944728946612,9.86813727770777,4.23136164247251,20.4789590409741,-18.0745351045978,16.5643202141089,12.68122777311,-2.9419027036061,-6.15792493444491,-0.851390333321461,-8.92717245327955,-4.26975397974572,3.82030214446843,7.17665749439934,1.54748519798422,-9.00986856172324,20.3384091824716,14.7583426834649,-9.96401107833999"
"Gabon,GAB,""Inflation, consumer prices (annual %)"",FP.CPI.TOTL.ZG,12.0728041856619,28.4529426372338,20.1715644639721,13.8525690862841,10.7641690976807,7.95269853751444,12.3403592565602,8.70650214893005,16.6857968797492,10.6719367588934,5.85714285714295,7.3549257759783,6.28535512256451,-0.946185688941441,-8.77611940298511,6.74083769633498,7.72532188841208,-11.6861126920888,-9.54291330336575,0.533746556474191,36.1162456962985,9.64653104079616,0.689693377281638,3.973450075453,1.44873854294598,-1.93660397603626,0.504920025834859,2.13762052701465,0.0366828893971394,2.23535313551536,0.40820530743925,3.70833333333304,-1.4094013660098,5.03031883679951,5.26430145575285,1.88570754577918,1.46154402720469,1.26331707837421,2.65241828695626,0.505441058915615,4.69045751826284,-0.338795188753406,2.10670712784054,2.65192583143902,4.74906652083221,2.46456756151187,1.35276110675333,1.0869074651941,4.23124798274579,3.62901534185376"
Gabon,GAB,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.95,..,..,33.01,..,..,58.6,..,..,..,66.09,..,..
Gambia, The,GMB,General government final consumption expenditure (% of GDP),NE.CON.GOVT.ZS,..,..,..,29.2436351670187,31.6685267857143,29.0963164779241,31.2123478458298,45.9593233574882,31.9013508341961,39.3643396015022,40.835431088735,15.9337846293873,18.4466319228376,21.7068106099436,17.8205092372621,14.4199747327884,13.7473487470419,13.0816490240494,14.1632971488584,14.5386460596896,11.3523428754328,11.5660047047432,11.4361207422755,11.2652435236286,9.99039263186057,10.3380122695363,11.2271983454408,11.3668418865181,9.92290159117549,8.75497395332926,7.76155710046007,8.24735162794787,8.38616765428973,7.92004978352911,9.77516009428575,9.59932820748877,10.1386268114772,9.23149910484917,8.75316494770267,9.27476976067688,8.83679840265619,8.32657938721957,8.44661706335853,7.86685508622327,6.82478004672062,8.24288423463265,8.99176809738058,9.75803714271528,8.36246319461186,7.3728308897611
